0.1 0.1 0.1
0.1 0.1 0.30000000000000004
0.1 0.1 0.5
0.1 0.1 0.7000000000000001
0.1 0.1 0.9
0.1 0.30000000000000004 0.1
0.1 0.30000000000000004 0.30000000000000004
0.1 0.30000000000000004 0.5
0.1 0.30000000000000004 0.7000000000000001
0.1 0.30000000000000004 0.9
0.1 0.5 0.1
0.1 0.5 0.30000000000000004
0.1 0.5 0.5
0.1 0.5 0.7000000000000001
0.1 0.5 0.9
0.1 0.7000000000000001 0.1
0.1 0.7000000000000001 0.30000000000000004
0.1 0.7000000000000001 0.5
0.1 0.7000000000000001 0.7000000000000001
0.1 0.7000000000000001 0.9
0.1 0.9 0.1
0.1 0.9 0.30000000000000004
0.1 0.9 0.5
0.1 0.9 0.7000000000000001
0.1 0.9 0.9
0.30000000000000004 0.1 0.1
0.30000000000000004 0.1 0.30000000000000004
0.30000000000000004 0.1 0.5
0.30000000000000004 0.1 0.7000000000000001
0.30000000000000004 0.1 0.9
0.30000000000000004 0.30000000000000004 0.1
0.30000000000000004 0.30000000000000004 0.30000000000000004
0.30000000000000004 0.30000000000000004 0.5
0.30000000000000004 0.30000000000000004 0.7000000000000001
0.30000000000000004 0.30000000000000004 0.9
0.30000000000000004 0.5 0.1
0.30000000000000004 0.5 0.30000000000000004
0.30000000000000004 0.5 0.5
0.30000000000000004 0.5 0.7000000000000001
0.30000000000000004 0.5 0.9
0.30000000000000004 0.7000000000000001 0.1
0.30000000000000004 0.7000000000000001 0.30000000000000004
0.30000000000000004 0.7000000000000001 0.5
0.30000000000000004 0.7000000000000001 0.7000000000000001
0.30000000000000004 0.7000000000000001 0.9
0.30000000000000004 0.9 0.1
0.30000000000000004 0.9 0.30000000000000004
0.30000000000000004 0.9 0.5
0.30000000000000004 0.9 0.7000000000000001
0.30000000000000004 0.9 0.9
0.5 0.1 0.1
0.5 0.1 0.30000000000000004
0.5 0.1 0.5
0.5 0.1 0.7000000000000001
0.5 0.1 0.9
0.5 0.30000000000000004 0.1
0.5 0.30000000000000004 0.30000000000000004
0.5 0.30000000000000004 0.5
0.5 0.30000000000000004 0.7000000000000001
0.5 0.30000000000000004 0.9
0.5 0.5 0.1
0.5 0.5 0.30000000000000004
0.5 0.5 0.5
0.5 0.5 0.7000000000000001
0.5 0.5 0.9
0.5 0.7000000000000001 0.1
0.5 0.7000000000000001 0.30000000000000004
0.5 0.7000000000000001 0.5
0.5 0.7000000000000001 0.7000000000000001
0.5 0.7000000000000001 0.9
0.5 0.9 0.1
0.5 0.9 0.30000000000000004
0.5 0.9 0.5
0.5 0.9 0.7000000000000001
0.5 0.9 0.9
0.7000000000000001 0.1 0.1
0.7000000000000001 0.1 0.30000000000000004
0.7000000000000001 0.1 0.5
0.7000000000000001 0.1 0.7000000000000001
0.7000000000000001 0.1 0.9
0.7000000000000001 0.30000000000000004 0.1
0.7000000000000001 0.30000000000000004 0.30000000000000004
0.7000000000000001 0.30000000000000004 0.5
0.7000000000000001 0.30000000000000004 0.7000000000000001
0.7000000000000001 0.30000000000000004 0.9
0.7000000000000001 0.5 0.1
0.7000000000000001 0.5 0.30000000000000004
0.7000000000000001 0.5 0.5
0.7000000000000001 0.5 0.7000000000000001
0.7000000000000001 0.5 0.9
0.7000000000000001 0.7000000000000001 0.1
0.7000000000000001 0.7000000000000001 0.30000000000000004
0.7000000000000001 0.7000000000000001 0.5
0.7000000000000001 0.7000000000000001 0.7000000000000001
0.7000000000000001 0.7000000000000001 0.9
0.7000000000000001 0.9 0.1
0.7000000000000001 0.9 0.30000000000000004
0.7000000000000001 0.9 0.5
0.7000000000000001 0.9 0.7000000000000001
0.7000000000000001 0.9 0.9
